Date,Margin,Short
2022-03-11,8651869.0,396646.0
2022-03-14,8706849.0,392826.0
2022-03-15,8675969.0,364035.0
2022-03-16,8652847.0,354534.0
2022-03-17,8670036.0,343452.0
2022-03-18,8696629.0,311034.0
2022-03-21,8725005.0,293661.0
2022-03-22,8726864.0,294940.0
2022-03-23,8742025.0,290858.0
2022-03-24,8795622.0,263463.0
2022-03-25,8794693.0,250714.0
2022-03-28,8767732.0,263025.0
2022-03-29,8785262.0,255924.0
2022-03-30,8764254.0,242765.0
2022-03-31,8767588.0,247974.0
2022-04-01,8781575.0,254508.0
2022-04-06,8811501.0,255748.0
2022-04-07,8758472.0,243234.0
2022-04-08,8777260.0,249392.0
2022-04-11,8749659.0,235541.0
2022-04-12,8724920.0,241229.0
2022-04-13,8770793.0,262695.0
2022-04-14,8792428.0,287934.0
2022-04-15,8788855.0,294306.0
2022-04-18,8763978.0,294281.0
2022-04-19,8791730.0,325699.0
2022-04-20,8819910.0,338988.0
2022-04-21,8838968.0,331161.0
2022-04-22,8842580.0,345488.0
2022-04-25,8714994.0,330163.0
2022-04-26,8646024.0,345380.0
2022-04-27,8480331.0,346910.0
2022-04-28,8491877.0,370319.0
2022-04-29,8485801.0,378099.0
2022-05-03,8486000.0,387422.0
2022-05-04,8483631.0,388583.0
2022-05-05,8518790.0,398061.0
2022-05-06,8506709.0,390208.0
2022-05-09,8390727.0,392470.0
2022-05-10,8303845.0,378888.0
2022-05-11,8268623.0,388917.0
2022-05-12,8131128.0,410107.0
2022-05-13,8135378.0,406352.0
2022-05-16,8116742.0,422284.0
2022-05-17,8135558.0,445704.0
2022-05-18,8143194.0,470179.0
2022-05-19,8177148.0,455403.0
2022-05-20,8170272.0,462441.0
2022-05-23,8149782.0,447564.0
2022-05-24,8160642.0,457064.0
2022-05-25,8206191.0,467637.0
2022-05-26,8231438.0,468678.0
2022-05-27,8234110.0,476516.0
2022-05-30,8217268.0,482703.0
2022-05-31,8199490.0,495039.0
2022-06-01,8237010.0,486938.0
2022-06-02,8239243.0,481817.0
2022-06-06,8231056.0,493032.0
2022-06-07,8235198.0,497826.0
2022-06-08,8282960.0,502744.0
2022-06-09,8274728.0,510420.0
2022-06-10,8296251.0,507047.0
2022-06-13,8265589.0,496720.0
2022-06-14,8236047.0,485566.0
2022-06-15,8204268.0,503172.0
2022-06-16,8155529.0,519880.0
2022-06-17,8039615.0,504445.0
2022-06-20,7866552.0,493762.0
2022-06-21,7801848.0,491466.0
2022-06-22,7706100.0,494247.0
2022-06-23,7622103.0,488161.0
2022-06-24,7582689.0,498568.0
2022-06-27,7555283.0,488386.0
2022-06-28,7525658.0,488457.0
2022-06-29,7533583.0,501239.0
2022-06-30,7462961.0,509726.0
2022-07-01,7243379.0,520240.0
2022-07-04,7178479.0,534134.0
2022-07-05,7163627.0,532664.0
2022-07-06,7138701.0,533055.0
2022-07-07,7130668.0,510829.0
2022-07-08,7142653.0,505630.0
2022-07-11,7181612.0,516763.0
2022-07-12,7159078.0,535382.0
2022-07-13,7174167.0,531902.0
2022-07-14,7207362.0,526684.0
2022-07-15,7262451.0,523536.0
2022-07-18,7258546.0,529554.0
2022-07-19,7296078.0,530112.0
2022-07-20,7307783.0,546495.0
2022-07-21,7320941.0,547614.0
2022-07-22,7339201.0,543475.0
2022-07-25,7366562.0,538854.0
2022-07-26,7367894.0,552684.0
2022-07-27,7380629.0,564923.0
2022-07-28,7382130.0,598189.0
2022-07-29,7360151.0,588333.0
2022-08-01,7372402.0,595031.0
2022-08-02,7369529.0,581296.0
2022-08-03,7383686.0,585139.0
2022-08-04,7378657.0,595630.0
2022-08-05,7402655.0,603800.0
2022-08-08,7402774.0,612068.0
2022-08-09,7410946.0,631859.0
2022-08-10,7452225.0,631108.0
2022-08-11,7395383.0,621121.0
2022-08-12,7372160.0,623872.0
2022-08-15,7291726.0,616265.0
2022-08-16,7262902.0,616257.0
2022-08-17,7291736.0,625079.0
2022-08-18,7316964.0,613676.0
2022-08-19,7349476.0,608753.0
2022-08-22,7343707.0,604778.0
2022-08-23,7382609.0,605457.0
2022-08-24,7391469.0,620795.0
2022-08-25,7397278.0,621518.0
2022-08-26,7382679.0,624623.0
2022-08-29,7371452.0,610226.0
2022-08-30,7412822.0,613525.0
2022-08-31,7418064.0,617022.0
2022-09-01,7447883.0,613929.0
2022-09-02,7451022.0,615561.0
2022-09-05,7441059.0,624901.0
2022-09-06,7409243.0,623835.0
2022-09-07,7368272.0,622583.0
2022-09-08,7364494.0,639723.0
2022-09-12,7356125.0,627081.0
2022-09-13,7342576.0,639307.0
2022-09-14,7399737.0,630826.0
2022-09-15,7418032.0,633995.0
2022-09-16,7434662.0,634396.0
2022-09-19,7335452.0,629499.0
2022-09-20,7321635.0,633662.0
2022-09-21,7328721.0,629096.0
2022-09-22,7313685.0,630417.0
2022-09-23,7232623.0,619229.0
2022-09-26,7092849.0,601550.0
2022-09-27,7088412.0,603016.0
2022-09-28,6997518.0,606065.0
2022-09-29,6948265.0,625828.0
2022-09-30,6910733.0,609947.0
2022-10-03,6944678.0,611134.0
2022-10-04,6912228.0,619403.0
2022-10-05,6896752.0,638403.0
2022-10-06,6913097.0,647879.0
2022-10-07,6942810.0,654669.0
2022-10-11,6891843.0,649125.0
2022-10-12,6894229.0,647299.0
2022-10-13,6786667.0,652186.0
2022-10-14,6739769.0,622482.0
2022-10-17,6663061.0,608832.0
2022-10-18,6674206.0,611815.0
2022-10-19,6693705.0,622077.0
2022-10-20,6717493.0,623199.0
2022-10-21,6730626.0,630320.0
2022-10-24,6750110.0,636300.0
2022-10-25,6688562.0,630256.0
2022-10-26,6673021.0,630224.0
2022-10-27,6659774.0,619249.0
2022-10-28,6667847.0,617331.0
2022-10-31,6658800.0,621883.0
2022-11-01,6649417.0,626739.0
2022-11-02,6640191.0,631262.0
2022-11-03,6666147.0,625571.0
2022-11-04,6684174.0,625204.0
2022-11-07,6650609.0,639615.0
2022-11-08,6632327.0,636599.0
2022-11-09,6643825.0,636221.0
2022-11-10,6669221.0,629770.0
2022-11-11,6606322.0,616844.0
2022-11-14,6593794.0,623482.0
2022-11-15,6661154.0,638105.0
2022-11-16,6738869.0,637085.0
2022-11-17,6735190.0,631903.0
2022-11-18,6728175.0,633433.0
2022-11-21,6732129.0,640414.0
2022-11-22,6745961.0,644337.0
2022-11-23,6732847.0,640432.0
2022-11-24,6758543.0,636661.0
2022-11-25,6762519.0,641796.0
2022-11-28,6800212.0,631245.0
2022-11-29,6798681.0,638559.0
2022-11-30,6827384.0,641996.0
2022-12-01,6789123.0,630165.0
2022-12-02,6837836.0,629704.0
2022-12-05,6829124.0,631540.0
2022-12-06,6840514.0,630599.0
2022-12-07,6869275.0,632782.0
2022-12-08,6883666.0,634109.0
2022-12-09,6908192.0,637542.0
2022-12-12,6916464.0,631090.0
2022-12-13,6918015.0,634468.0
2022-12-14,6920181.0,634014.0
2022-12-15,6947117.0,637575.0
2022-12-16,6981181.0,641793.0
2022-12-19,6995921.0,629988.0
2022-12-20,6904237.0,622042.0
2022-12-21,6948229.0,626402.0
2022-12-22,6946636.0,636787.0
2022-12-23,6934933.0,623802.0
2022-12-26,6939632.0,623305.0
2022-12-27,6957339.0,624219.0
2022-12-28,6930052.0,625222.0
2022-12-29,6905241.0,614729.0
2022-12-30,6896030.0,618427.0
2023-01-03,6870646.0,618048.0
2023-01-04,6847229.0,612506.0
2023-01-05,6785785.0,614910.0
2023-01-06,6767859.0,607460.0
2023-01-09,6683967.0,602793.0
2023-01-10,6617142.0,596532.0
2023-01-11,6566384.0,589480.0
2023-01-12,6533296.0,576292.0
2023-01-13,6466360.0,568635.0
2023-01-16,6388337.0,560436.0
2023-01-17,6318199.0,543063.0
2023-01-30,6281622.0,543932.0
2023-01-31,6297570.0,551981.0
2023-02-01,6335454.0,551128.0
2023-02-02,6383058.0,548899.0
2023-02-03,6391436.0,541191.0
2023-02-06,6415414.0,545614.0
2023-02-07,6414720.0,541285.0
2023-02-08,6435689.0,539691.0
2023-02-09,6440640.0,541105.0
2023-02-10,6451196.0,530539.0
2023-02-13,6439361.0,530719.0
2023-02-14,6475427.0,530337.0
2023-02-15,6487969.0,530468.0
2023-02-16,6508305.0,531450.0
2023-02-17,6540052.0,524914.0
2023-02-20,6578415.0,521506.0
2023-02-21,6592813.0,518828.0
2023-02-22,6601393.0,511124.0
2023-02-23,6648661.0,508045.0
2023-02-24,6652938.0,504341.0
2023-03-01,6651275.0,502285.0
2023-03-02,6664284.0,494506.0
2023-03-03,6664859.0,487012.0
2023-03-06,6683191.0,485014.0
2023-03-07,6721184.0,476054.0
2023-03-08,6751185.0,473906.0
2023-03-09,6815128.0,461240.0
2023-03-10,6804101.0,447257.0
2023-03-13,6801505.0,429293.0
2023-03-14,6792686.0,432624.0
2023-03-15,6820066.0,420465.0
2023-03-16,6822008.0,419451.0
2023-03-17,6886535.0,391115.0
2023-03-20,6894158.0,353819.0
2023-03-21,6924827.0,343254.0
2023-03-22,6943020.0,324931.0
2023-03-23,6935889.0,296376.0
2023-03-24,6945031.0,256959.0
2023-03-27,6967787.0,241813.0
2023-03-28,6915474.0,222714.0
2023-03-29,6902840.0,214405.0
2023-03-30,6914441.0,223722.0
2023-03-31,6867802.0,226354.0
2023-04-06,6891762.0,213155.0
2023-04-07,6897469.0,205402.0
2023-04-10,6909093.0,195305.0
2023-04-11,6924867.0,196853.0
2023-04-12,6969494.0,205634.0
2023-04-13,7011473.0,214783.0
2023-04-14,7035815.0,218038.0
2023-04-17,7047158.0,235164.0
2023-04-18,7024526.0,233252.0
2023-04-19,7060878.0,236534.0
2023-04-20,7059285.0,231173.0
2023-04-21,7011301.0,224513.0
2023-04-24,7031503.0,238247.0
2023-04-25,6981277.0,239520.0
2023-04-26,6963742.0,250669.0
2023-04-27,6989217.0,265139.0
2023-04-28,6987203.0,266255.0
2023-05-02,7029466.0,270392.0
2023-05-03,7064956.0,284213.0
2023-05-04,7088933.0,318273.0
2023-05-05,7094541.0,308552.0
2023-05-08,7113667.0,306201.0
2023-05-09,7057318.0,305138.0
2023-05-10,7080823.0,302027.0
2023-05-11,7030601.0,303580.0
2023-05-12,7018803.0,311858.0
2023-05-15,7047595.0,315853.0
2023-05-16,7083899.0,320603.0
2023-05-17,7138873.0,325273.0
2023-05-18,7134470.0,330555.0
2023-05-19,7175688.0,333291.0
2023-05-22,7204330.0,331775.0
2023-05-23,7215227.0,333153.0
2023-05-24,7243097.0,337977.0
2023-05-25,7250947.0,335428.0
2023-05-26,7280159.0,322419.0
2023-05-29,7275316.0,321502.0
2023-05-30,7308974.0,316025.0
2023-05-31,7362236.0,330170.0
2023-06-01,7412292.0,332522.0
2023-06-02,7399599.0,328252.0
2023-06-05,7382413.0,327026.0
2023-06-06,7373391.0,329037.0
2023-06-07,7374538.0,331134.0
2023-06-08,7360267.0,327806.0
2023-06-09,7389691.0,327094.0
2023-06-12,7364219.0,317253.0
2023-06-13,7389383.0,347568.0
2023-06-14,7436339.0,331233.0
2023-06-15,7459831.0,340575.0
2023-06-16,7393032.0,335380.0
2023-06-19,7410092.0,322835.0
2023-06-20,7406880.0,319827.0
2023-06-21,7426857.0,315808.0
2023-06-26,7459668.0,314360.0
2023-06-27,7357568.0,288218.0
2023-06-28,7393064.0,312838.0
2023-06-29,7411136.0,303671.0
2023-06-30,7410109.0,308269.0
2023-07-03,7426109.0,324583.0
2023-07-04,7449500.0,337574.0
2023-07-05,7488079.0,322256.0
2023-07-06,7528585.0,299425.0
2023-07-07,7552264.0,294333.0
2023-07-10,7579235.0,287787.0
2023-07-11,7555082.0,288719.0
2023-07-12,7569633.0,297906.0
2023-07-13,7508515.0,305409.0
2023-07-14,7555581.0,310381.0
2023-07-17,7637637.0,317221.0
2023-07-18,7652356.0,319347.0
2023-07-19,7648851.0,314834.0
2023-07-20,7659337.0,322076.0
2023-07-21,7634514.0,318944.0
2023-07-24,7684097.0,305314.0
2023-07-25,7638500.0,309270.0
2023-07-26,7638425.0,294966.0
2023-07-27,7635408.0,298812.0
2023-07-28,7627696.0,301232.0
2023-07-31,7635259.0,305098.0
2023-08-01,7627362.0,290557.0
2023-08-02,7595235.0,290532.0
2023-08-04,7615104.0,293833.0
2023-08-07,7669516.0,297926.0
2023-08-08,7635323.0,296135.0
2023-08-09,7606874.0,303899.0
2023-08-10,7518167.0,290101.0
2023-08-11,7497636.0,284872.0
2023-08-14,7389197.0,282388.0
2023-08-15,7375968.0,286694.0
2023-08-16,7380475.0,290501.0
2023-08-17,7368476.0,288446.0
2023-08-18,7358214.0,293405.0
2023-08-21,7345153.0,296194.0
2023-08-22,7351051.0,303841.0
2023-08-23,7350889.0,317887.0
2023-08-24,7343002.0,310323.0
2023-08-25,7352849.0,308512.0
2023-08-28,7355706.0,311581.0
2023-08-29,7359310.0,320479.0
2023-08-30,7398096.0,326980.0
2023-08-31,7423253.0,328726.0
2023-09-01,7423325.0,333514.0
2023-09-04,7419441.0,335609.0
2023-09-05,7463943.0,333150.0
2023-09-06,7492904.0,338420.0
2023-09-07,7517577.0,339627.0
2023-09-08,7524419.0,344552.0
2023-09-11,7486419.0,341779.0
2023-09-12,7484834.0,345394.0
2023-09-13,7522875.0,346756.0
2023-09-14,7544104.0,353075.0
2023-09-15,7576849.0,348994.0
2023-09-18,7593890.0,343362.0
2023-09-19,7593270.0,348039.0
2023-09-20,7586704.0,345339.0
2023-09-21,7555781.0,342945.0
2023-09-22,7567045.0,344062.0
2023-09-25,7590121.0,348925.0
2023-09-26,7587148.0,349133.0
2023-09-27,7591560.0,349794.0
2023-09-28,7620409.0,353307.0
2023-10-02,7626078.0,351434.0
2023-10-03,7655997.0,355598.0
2023-10-04,7626681.0,351131.0
2023-10-05,7646423.0,345646.0
2023-10-06,7632502.0,337710.0
2023-10-11,7544128.0,318211.0
2023-10-12,7537290.0,322585.0
2023-10-13,7572319.0,321419.0
2023-10-16,7596369.0,304555.0
2023-10-17,7582319.0,314959.0
2023-10-18,7518793.0,305364.0
2023-10-19,7543970.0,307805.0
2023-10-20,7557799.0,314142.0
2023-10-23,7548022.0,316952.0
2023-10-24,7565984.0,312235.0
2023-10-25,7557081.0,316466.0
2023-10-26,7558317.0,317040.0
2023-10-27,7533534.0,327791.0
2023-10-30,7548498.0,333402.0
2023-10-31,7519924.0,324321.0
2023-11-01,7490220.0,324564.0
2023-11-02,7492450.0,336087.0
2023-11-03,7476595.0,336324.0
2023-11-06,7462836.0,331387.0
2023-11-07,7479774.0,326587.0
2023-11-08,7510997.0,327332.0
2023-11-09,7516781.0,312554.0
2023-11-10,7525452.0,303312.0
2023-11-13,7522965.0,298140.0
2023-11-14,7536910.0,294068.0
2023-11-15,7522037.0,299018.0
2023-11-16,7545959.0,301083.0
2023-11-17,7590278.0,307554.0
2023-11-20,7612158.0,303455.0
2023-11-21,7607651.0,301328.0
2023-11-22,7621347.0,299511.0
2023-11-23,7655795.0,292488.0
2023-11-24,7670385.0,295133.0
2023-11-27,7676974.0,291391.0
2023-11-28,7695138.0,297981.0
2023-11-29,7733957.0,304601.0
2023-11-30,7740556.0,305114.0
2023-12-01,7787207.0,307122.0
2023-12-04,7801342.0,310971.0
2023-12-05,7803701.0,309850.0
2023-12-06,7832720.0,308966.0
2023-12-07,7845970.0,315307.0
2023-12-08,7844676.0,316641.0
2023-12-11,7883493.0,312430.0
2023-12-12,7893676.0,314638.0
2023-12-13,7933983.0,313042.0
2023-12-14,7950360.0,319994.0
2023-12-15,7929572.0,324303.0
2023-12-18,7934268.0,331251.0
2023-12-19,7920219.0,339288.0
2023-12-20,7979161.0,357290.0
2023-12-21,7961845.0,363626.0
2023-12-22,7969779.0,357340.0
2023-12-25,7968992.0,353828.0
2023-12-26,7980909.0,364754.0
2023-12-27,7987092.0,353514.0
2023-12-28,7972960.0,350349.0
2023-12-29,7999084.0,359738.0
2024-01-02,8012561.0,369678.0
2024-01-03,8026374.0,371823.0
2024-01-04,8029651.0,358368.0
2024-01-05,8024554.0,343455.0
2024-01-08,8039261.0,336246.0
2024-01-09,8008263.0,318177.0
2024-01-10,7981563.0,295498.0
2024-01-11,7993701.0,289731.0
2024-01-12,7972552.0,288750.0
2024-01-15,7996874.0,295543.0
2024-01-16,8022828.0,293725.0
2024-01-17,8011266.0,279611.0
2024-01-18,7983168.0,285537.0
2024-01-19,7999719.0,287310.0
2024-01-22,8011385.0,287587.0
2024-01-23,8001917.0,290372.0
2024-01-24,8034166.0,294784.0
2024-01-25,8014784.0,299028.0
2024-01-26,8005999.0,296141.0
2024-01-29,7978824.0,298269.0
2024-01-30,7991188.0,290679.0
2024-01-31,7983234.0,278728.0
2024-02-01,7936905.0,279009.0
2024-02-02,7916365.0,270944.0
2024-02-05,7872992.0,252196.0
2024-02-15,7879037.0,270856.0
2024-02-16,7866520.0,286898.0
2024-02-19,7904468.0,267576.0
2024-02-20,7947318.0,265370.0
2024-02-21,7929754.0,273338.0
2024-02-22,7978158.0,271010.0
2024-02-23,7946790.0,266318.0
2024-02-26,7977365.0,266577.0
2024-02-27,7956472.0,260689.0
2024-02-29,7998657.0,270477.0
2024-03-01,8000937.0,271418.0
2024-03-04,8051172.0,265251.0
2024-03-05,8053729.0,269481.0
2024-03-06,8076467.0,272738.0
2024-03-07,8052860.0,261517.0
2024-03-08,8020347.0,245663.0
2024-03-11,8070245.0,244415.0
2024-03-12,8113705.0,242962.0
2024-03-13,8133622.0,229169.0
2024-03-14,8205821.0,224128.0
2024-03-15,8245281.0,213697.0
2024-03-18,8293257.0,196398.0
2024-03-19,8354871.0,185546.0
2024-03-20,8386291.0,174668.0
2024-03-21,8412402.0,165762.0
2024-03-22,8487400.0,144557.0
2024-03-25,8504819.0,139845.0
2024-03-26,8399439.0,144198.0
2024-03-27,8465782.0,147169.0
2024-03-28,8494290.0,154833.0
2024-03-29,8399127.0,173147.0
2024-04-01,8404829.0,175649.0
2024-04-02,8452777.0,171715.0
2024-04-03,8496076.0,156851.0
2024-04-08,8508333.0,153487.0
2024-04-09,8549508.0,151534.0
2024-04-10,8503704.0,156403.0
2024-04-11,8534798.0,159232.0
2024-04-12,8567921.0,158251.0
2024-04-15,8543613.0,148637.0
2024-04-16,8362299.0,141785.0
2024-04-17,8441996.0,155145.0
2024-04-18,8480732.0,162019.0
2024-04-19,8390634.0,152670.0
2024-04-22,8321974.0,156655.0
2024-04-23,8297145.0,166755.0
2024-04-24,8352373.0,175185.0
2024-04-25,8330448.0,185529.0
2024-04-26,8395505.0,199418.0
2024-04-29,8440264.0,206443.0
2024-04-30,8450364.0,207167.0
2024-05-02,8509997.0,212700.0
2024-05-03,8486053.0,221482.0
2024-05-06,8560551.0,224536.0
2024-05-07,8532601.0,223857.0
2024-05-08,8569203.0,230222.0
2024-05-09,8562862.0,236077.0
2024-05-10,8602906.0,248103.0
2024-05-13,8580854.0,248308.0
2024-05-14,8550672.0,253374.0
2024-05-15,8515510.0,254231.0
2024-05-16,8528851.0,262819.0
2024-05-17,8548673.0,263771.0
2024-05-20,8547258.0,268500.0
2024-05-21,8557366.0,266682.0
2024-05-22,8583889.0,268793.0
2024-05-23,8575318.0,260501.0
2024-05-24,8623993.0,264187.0
2024-05-27,8661091.0,265126.0
2024-05-28,8639431.0,265167.0
2024-05-29,8665656.0,265338.0
2024-05-30,8674202.0,261098.0
2024-05-31,8670966.0,261231.0
2024-06-03,8751003.0,267927.0
2024-06-04,8749499.0,267852.0
2024-06-05,8779475.0,265031.0
2024-06-06,8848475.0,257654.0
2024-06-07,8844634.0,263016.0
2024-06-11,8830278.0,258531.0
2024-06-12,8836293.0,252464.0
2024-06-13,8834089.0,262334.0
2024-06-14,8874357.0,265437.0
2024-06-17,8894300.0,264976.0
2024-06-18,8904721.0,268507.0
2024-06-19,8889979.0,263390.0
2024-06-20,8905034.0,271902.0
2024-06-21,8958901.0,270151.0
2024-06-24,8909964.0,253199.0
2024-06-25,8909090.0,243343.0
2024-06-26,8941967.0,241516.0
2024-06-27,8942734.0,231507.0
2024-06-28,8961515.0,226090.0
2024-07-01,8996026.0,213897.0
2024-07-02,9061770.0,216213.0
2024-07-03,9111599.0,217706.0
2024-07-04,9133537.0,219934.0
2024-07-05,9155045.0,226734.0
2024-07-08,9212230.0,219995.0
2024-07-09,9160526.0,205249.0
2024-07-10,9215805.0,210113.0
2024-07-11,9274445.0,218622.0
2024-07-12,9238730.0,224653.0
2024-07-15,9301546.0,217596.0
2024-07-16,9351970.0,218432.0
2024-07-17,9418512.0,223554.0
2024-07-18,9364856.0,214158.0
2024-07-19,9262317.0,203609.0
2024-07-22,9062195.0,196780.0
2024-07-23,9049484.0,193755.0
2024-07-26,9000960.0,190049.0
2024-07-29,8952144.0,199165.0
2024-07-30,8922980.0,197977.0
2024-07-31,8959292.0,209875.0
2024-08-01,8929322.0,225491.0
2024-08-02,8880742.0,227820.0
2024-08-05,8490878.0,239394.0
2024-08-06,8257351.0,211581.0
2024-08-07,8298590.0,232062.0
2024-08-08,8353677.0,245156.0
2024-08-09,8471469.0,259826.0
2024-08-12,8516552.0,222763.0
2024-08-13,8575855.0,228808.0
2024-08-14,8597573.0,237116.0
2024-08-15,8626201.0,255043.0
2024-08-16,8603253.0,251292.0
2024-08-19,8651405.0,256148.0
2024-08-20,8755293.0,261658.0
2024-08-21,8872232.0,256128.0
2024-08-22,8886118.0,263789.0
2024-08-23,9004529.0,260522.0
2024-08-26,8998379.0,262840.0
2024-08-27,9082168.0,270420.0
2024-08-28,9175402.0,275876.0
2024-08-29,9264545.0,269204.0
2024-08-30,9281227.0,259414.0
2024-09-02,9336221.0,249653.0
2024-09-03,9396708.0,253869.0
2024-09-04,9361795.0,259578.0
2024-09-05,9464872.0,282910.0
2024-09-06,9442906.0,276365.0
2024-09-09,9427572.0,261638.0
2024-09-10,9434464.0,270079.0
2024-09-11,9545148.0,269974.0
2024-09-12,9611111.0,274375.0
2024-09-13,9640086.0,271031.0
2024-09-16,9637616.0,276346.0
2024-09-18,9657450.0,274189.0
2024-09-19,9532034.0,273112.0
2024-09-20,9426648.0,279636.0
2024-09-23,9380715.0,274991.0
2024-09-24,9352585.0,280587.0
2024-09-25,9254732.0,286451.0
2024-09-26,9200631.0,290926.0
2024-09-27,9201233.0,296346.0
2024-09-30,9225276.0,301453.0
2024-10-01,9251672.0,298843.0
2024-10-04,9184071.0,316179.0
2024-10-07,9273033.0,336769.0
2024-10-08,9351289.0,317096.0
2024-10-09,9371402.0,294713.0
2024-10-11,9418727.0,302228.0
2024-10-14,9427154.0,316149.0
2024-10-15,9434284.0,303401.0
2024-10-16,9476627.0,306261.0
2024-10-17,9476176.0,307984.0
2024-10-18,9512984.0,334458.0
2024-10-21,9562117.0,335642.0
2024-10-22,9579368.0,340162.0
2024-10-23,9596755.0,346351.0
2024-10-24,9614190.0,327981.0
2024-10-25,9612168.0,323583.0
2024-10-28,9601234.0,320320.0
2024-10-29,9576082.0,310875.0
2024-10-30,9619694.0,302818.0
2024-11-01,9527295.0,303057.0
2024-11-04,9556577.0,303290.0
2024-11-05,9551071.0,324455.0
2024-11-06,9621929.0,331179.0
2024-11-07,9692181.0,343701.0
2024-11-08,9677902.0,323224.0
2024-11-11,9672257.0,312986.0
2024-11-12,9596049.0,312370.0
2024-11-13,9581042.0,304586.0
2024-11-14,9545977.0,311246.0
2024-11-15,9526451.0,311766.0
2024-11-18,9453655.0,305117.0
2024-11-19,9442369.0,290248.0
2024-11-20,9381189.0,288862.0
2024-11-21,9395874.0,287090.0
2024-11-22,9418692.0,290126.0
2024-11-25,9375709.0,286375.0
2024-11-26,9362554.0,286754.0
2024-11-27,9312084.0,285077.0
2024-11-28,9226977.0,278477.0
2024-11-29,9225209.0,279353.0
2024-12-02,9229735.0,284111.0
2024-12-03,9213745.0,287029.0
2024-12-04,9216049.0,296145.0
2024-12-05,9242093.0,292253.0
2024-12-06,9219742.0,296493.0
2024-12-09,9253247.0,295607.0
2024-12-10,9223228.0,289142.0
2024-12-11,8686306.0,288868.0
2024-12-12,8687880.0,303700.0
2024-12-13,8659162.0,305337.0
2024-12-16,8597261.0,307846.0
2024-12-17,8646135.0,307631.0
2024-12-18,8662739.0,300413.0
2024-12-19,8664837.0,305527.0
2024-12-20,8679661.0,307018.0
2024-12-23,8659957.0,306747.0
2024-12-24,8639600.0,303147.0
2024-12-25,8665158.0,314855.0
2024-12-26,8674230.0,313348.0
2024-12-27,8675261.0,315165.0
2024-12-30,8689333.0,324474.0
2024-12-31,8713943.0,330264.0
2025-01-02,8738210.0,334574.0
2025-01-03,8723745.0,326815.0
2025-01-06,8740419.0,318051.0
2025-01-07,8763204.0,318783.0
2025-01-08,8716923.0,315817.0
2025-01-09,8641036.0,305124.0
2025-01-10,8589804.0,301335.0
2025-01-13,8423896.0,292675.0
2025-01-14,8394813.0,295624.0
2025-01-15,8363549.0,302765.0
2025-01-16,8319346.0,309791.0
2025-01-17,8315430.0,308826.0
2025-01-20,8293188.0,312303.0
2025-01-21,8255538.0,314752.0
2025-01-22,8180157.0,307646.0
2025-02-03,8149138.0,315654.0
2025-02-04,8152114.0,311596.0
2025-02-05,8165802.0,322006.0
2025-02-06,8145236.0,332376.0
2025-02-07,8152765.0,338144.0
2025-02-10,8190425.0,338636.0
2025-02-11,8199181.0,337429.0
2025-02-12,8209958.0,336358.0
2025-02-13,8236162.0,345945.0
2025-02-14,8229788.0,348986.0
2025-02-17,8276765.0,358716.0
2025-02-18,8310376.0,367613.0
2025-02-19,8310762.0,362548.0
2025-02-20,8315377.0,353298.0
2025-02-21,8320215.0,346262.0
2025-02-24,8342894.0,332063.0
2025-02-25,8321116.0,326391.0
2025-02-26,8322511.0,319760.0
2025-02-27,8274243.0,313589.0
2025-03-03,8237209.0,291332.0
2025-03-04,8232390.0,280550.0
2025-03-05,8264389.0,284400.0
2025-03-06,8265994.0,294475.0
2025-03-07,8278483.0,292115.0
2025-03-10,8316150.0,269204.0
2025-03-11,8283606.0,251984.0
2025-03-12,8319529.0,250169.0
2025-03-13,8295830.0,235495.0
2025-03-14,8236645.0,235795.0
2025-03-17,8254100.0,226721.0
2025-03-18,8234768.0,228115.0
2025-03-19,8230663.0,216915.0
2025-03-20,8246605.0,205412.0
2025-03-21,8216354.0,170998.0
2025-03-24,8211568.0,170202.0
2025-03-25,8196303.0,165447.0
2025-03-26,8174727.0,168049.0
2025-03-27,8161437.0,178956.0
2025-03-28,8082421.0,173854.0
2025-03-31,7845133.0,171971.0
2025-04-01,7842648.0,168257.0
2025-04-02,7838382.0,160485.0
2025-04-07,7489035.0,171217.0
2025-04-08,7021974.0,130691.0
2025-04-09,6496847.0,126739.0
2025-04-10,6421689.0,114313.0
2025-04-11,6334107.0,115570.0
2025-04-14,6307382.0,135323.0
2025-04-15,6328424.0,142049.0
2025-04-16,6379552.0,143240.0
2025-04-17,6369299.0,141183.0
2025-04-18,6372091.0,142742.0
2025-04-21,6332335.0,153581.0
2025-04-22,6314432.0,158935.0
2025-04-23,6324830.0,171195.0
2025-04-24,6315027.0,176034.0
2025-04-25,6287149.0,181743.0
2025-04-28,6257807.0,188107.0
2025-04-29,6288080.0,187901.0
2025-04-30,6324021.0,223452.0
2025-05-02,6363772.0,229893.0
2025-05-05,6419470.0,247807.0
2025-05-06,6407488.0,249405.0
2025-05-07,6426039.0,245334.0
2025-05-08,6446648.0,241520.0
2025-05-09,6452396.0,243892.0
2025-05-12,6440127.0,247936.0
2025-05-13,6432421.0,249365.0
2025-05-14,6467866.0,249025.0
2025-05-15,6516233.0,246762.0
2025-05-16,6576589.0,251631.0
2025-05-19,6590796.0,247001.0
2025-05-20,6577845.0,250220.0
2025-05-21,6581828.0,251121.0
2025-05-22,6625821.0,258703.0
2025-05-23,6639565.0,257650.0
